,wallet
2023-11-06 22:25:37,100.01967686624086
2023-11-06 22:25:38,100.01930611498447
2023-11-06 22:26:03,100.01930611498447
2023-11-06 22:27:24,100.06753210512741
2023-11-06 22:27:39,100.06753210512741
2023-11-06 22:27:42,100.06750358592198
2023-11-06 22:27:43,100.06750358592198
2023-11-06 22:27:44,100.0674750667247
2023-11-06 22:27:46,100.0674750667247
2023-11-06 22:27:47,100.06744654753552
2023-11-06 22:27:48,100.06744654753552
2023-11-06 22:27:50,100.06741802835448
2023-11-06 22:28:00,100.06741802835448
2023-11-06 22:28:01,100.06738950918157
2023-11-06 22:28:05,100.06738950918157
2023-11-06 22:28:07,100.06736099001678
2023-11-06 22:28:08,100.06733247086012
2023-11-06 22:28:10,100.06733247086012
2023-11-06 22:28:13,100.0673039517116
2023-11-06 22:28:14,100.0673039517116
2023-11-06 22:28:16,100.0672754325712
2023-11-06 22:28:20,100.0672754325712
2023-11-06 22:28:22,100.06724691343892
2023-11-06 22:28:23,100.06724691343892
2023-11-06 22:28:26,100.06721839431478
2023-11-06 22:28:31,100.06721839431476
2023-11-06 22:28:34,100.06718987519875
2023-11-06 22:28:37,100.06718987519875
2023-11-06 22:28:38,100.06716135609085
2023-11-06 22:28:39,100.06716135609085
2023-11-06 22:28:41,100.06713283699109
2023-11-06 22:28:44,100.06713283699109
2023-11-06 22:28:46,100.06710431789946
2023-11-06 22:28:47,100.06710431789946
2023-11-06 22:28:49,100.06707579881595
2023-11-06 22:28:50,100.06707579881595
2023-11-06 22:28:51,100.06704727974058
2023-11-06 22:28:53,100.06704727974058
2023-11-06 22:28:54,100.06701876067334
2023-11-06 22:28:58,100.06701876067334
2023-11-06 22:29:10,100.06699024161422
2023-11-06 22:29:12,100.06699024161422
2023-11-06 22:29:13,100.06696172256324
2023-11-06 22:29:15,100.06696172256324
2023-11-06 22:29:18,100.06693320352036
2023-11-06 22:29:20,100.06693320352036
2023-11-06 22:29:22,100.06690468448562
2023-11-06 22:29:24,100.06690468448562
2023-11-06 22:29:25,100.06687616545902
2023-11-06 22:29:26,100.06687616545902
2023-11-06 22:29:27,100.06684764644055
2023-11-06 22:29:28,100.06684764644055
2023-11-06 22:29:30,100.06681912743021
2023-11-06 22:29:32,100.06681912743021
2023-11-06 22:29:35,100.06679060842798
2023-11-06 22:29:38,100.06679060842798
2023-11-06 22:29:39,100.06676208943388
2023-11-06 22:29:40,100.06676208943388
2023-11-06 22:29:45,100.06673357044791
2023-11-06 22:29:46,100.06673357044791
2023-11-06 22:29:47,100.06670505147007
2023-11-06 22:29:48,100.06670505147007
2023-11-06 22:29:50,100.06667653250035
2023-11-06 22:29:51,100.06667653250035
2023-11-06 22:29:54,100.06664801353877
2023-11-06 22:29:55,100.06664801353877
2023-11-06 22:29:58,100.06661949458531
2023-11-06 22:30:00,100.06661949458531
2023-11-06 22:30:01,100.06659097563997
2023-11-06 22:30:02,100.06659097563997
2023-11-06 22:30:03,100.06656245670275
2023-11-06 22:30:04,100.06656245670275
2023-11-06 22:30:05,100.06653393777367
2023-11-06 22:30:07,100.06653393777367
2023-11-06 22:31:10,100.14707029178867
2023-11-06 22:32:47,100.14707029178867
2023-11-06 22:32:49,100.14704175733154
2023-11-06 22:32:50,100.14704175733154
2023-11-06 22:32:52,100.14701322288253
2023-11-06 22:32:53,100.14701322288253
2023-11-06 22:32:59,100.14698468844166
2023-11-06 22:33:01,100.14698468844166
2023-11-06 22:33:38,100.18947245878287
2023-11-06 22:34:14,100.18947245878287
2023-11-06 22:34:16,100.18944392399257
2023-11-06 22:34:18,100.18944392399257
2023-11-06 22:34:19,100.1894153892104
2023-11-06 22:34:23,100.1894153892104
2023-11-06 22:34:52,100.22125940802162
2023-11-06 22:34:58,100.22125940802162
2023-11-06 22:35:27,100.26557054327326
2023-11-06 22:35:28,100.26557054327326
2023-11-06 22:35:32,100.25207462504424
2023-11-06 22:36:49,100.25207462504424
2023-11-06 22:36:56,100.25204607223728
2023-11-06 22:37:00,100.25204607223728
2023-11-06 22:37:01,100.25201751943844
2023-11-06 22:37:04,100.25201751943844
2023-11-06 22:37:05,100.25198896664773
2023-11-06 22:37:06,100.25198896664774
2023-11-06 22:37:11,100.25196041386516
2023-11-06 22:37:12,100.25196041386516
2023-11-06 22:37:13,100.25193186109071
2023-11-06 22:37:19,100.25193186109071
2023-11-06 22:37:21,100.2519033083244
2023-11-06 22:37:28,100.2519033083244
2023-11-06 22:37:29,100.25187475556622
2023-11-06 22:37:31,100.25187475556622
2023-11-06 22:37:33,100.25184620281617
2023-11-06 22:39:30,100.25184620281617
2023-11-06 22:39:38,100.24370443713802
2023-11-06 22:40:20,100.24370443713802
2023-11-06 22:40:21,100.24367586936005
2023-11-06 22:40:25,100.24367586936005
2023-11-06 22:40:26,100.2436473015902
2023-11-06 22:40:29,100.2436473015902
2023-11-06 22:40:34,100.2436187338285
2023-11-06 22:40:35,100.2436187338285
2023-11-06 22:40:36,100.24359016607494
2023-11-06 22:40:43,100.24359016607492
2023-11-06 22:40:49,100.24153328840515
2023-11-06 22:41:15,100.24153328840515
2023-11-06 22:41:34,100.24150471982928
2023-11-06 22:41:36,100.24150471982928
2023-11-06 22:41:38,100.24147615126154
2023-11-06 22:41:39,100.24147615126154
2023-11-06 22:42:05,100.24213321390017
2023-11-06 22:42:07,100.24213321390017
2023-11-06 22:42:09,100.2421046459675
2023-11-06 22:42:11,100.24210464596749
2023-11-06 22:42:12,100.24207607804296
2023-11-06 22:42:13,100.24207607804296
2023-11-06 22:42:17,100.24204751012655
2023-11-06 22:42:18,100.24204751012655
2023-11-06 22:42:20,100.24201894221831
2023-11-06 22:42:22,100.24201894221831
2023-11-06 22:42:26,100.2419903743182
2023-11-06 22:42:27,100.2419903743182
2023-11-06 22:42:31,100.24196180642625
2023-11-06 22:42:35,100.24196180642625
2023-11-06 22:42:39,100.24193323854242
2023-11-06 22:42:41,100.24193323854242
2023-11-06 22:42:42,100.24190467066673
2023-11-06 22:42:52,100.24190467066673
2023-11-06 22:42:53,100.2418761027992
2023-11-06 22:42:55,100.2418761027992
2023-11-06 22:42:56,100.2418475349398
2023-11-06 22:42:58,100.24184753493978
2023-11-06 22:42:59,100.24181896708852
2023-11-06 22:43:07,100.24181896708852
2023-11-06 22:43:10,100.2417903992454
2023-11-06 22:43:13,100.2417903992454
2023-11-06 22:43:22,100.24176183141043
2023-11-06 22:43:23,100.24176183141043
2023-11-06 22:43:24,100.2417332635836
2023-11-06 22:43:27,100.2417332635836
2023-11-06 22:43:29,100.24170469576491
2023-11-06 22:43:39,100.24170469576491
2023-11-06 22:43:40,100.24004776275325
2023-11-06 22:45:21,100.24004776275325
2023-11-06 22:45:22,100.24001918142116
2023-11-06 22:45:26,100.24001918142116
2023-11-06 22:45:27,100.23999060009722
2023-11-06 22:45:30,100.23999060009722
2023-11-06 22:45:33,100.23996201878143
2023-11-06 22:45:35,100.23996201878143
2023-11-06 22:45:36,100.23993343747378
2023-11-06 22:45:40,100.23993343747378
2023-11-06 22:45:42,100.23990485617429
2023-11-06 22:45:43,100.23990485617429
2023-11-06 22:45:45,100.23987627488295
2023-11-06 22:45:49,100.23987627488295
2023-11-06 22:45:51,100.23984769359974
2023-11-06 22:45:53,100.23984769359974
2023-11-06 22:45:55,100.23981911232468
2023-11-06 22:45:58,100.23981911232468
2023-11-06 22:45:59,100.23979053105778
2023-11-06 22:46:00,100.23979053105778
2023-11-06 22:46:02,100.23976194979903
2023-11-06 22:46:53,100.23976194979903
2023-11-06 22:46:58,100.23973336564698
2023-11-06 22:46:59,100.23973336564698
2023-11-06 22:47:52,100.26085704799179
2023-11-06 22:47:54,100.26085704799179
2023-11-06 22:47:58,100.26082846385604
2023-11-06 22:48:01,100.26082846385604
2023-11-06 22:48:02,100.26079987972845
2023-11-06 22:48:04,100.26079987972845
2023-11-06 22:49:20,100.31316579248936
2023-11-06 22:49:21,100.31316579248936
2023-11-06 22:49:26,100.31313720848398
2023-11-06 22:49:27,100.31313720848398
2023-11-06 22:49:28,100.31310862448674
2023-11-06 22:49:30,100.31310862448674
2023-11-06 22:49:31,100.31308004049767
2023-11-06 22:49:34,100.31305145651672
2023-11-06 22:49:37,100.31305145651672
2023-11-06 22:49:41,100.31302287254393
2023-11-06 22:49:42,100.31302287254393
2023-11-06 22:49:44,100.31299428857928
2023-11-06 22:49:45,100.31299428857928
2023-11-06 22:49:47,100.31296570462277
2023-11-06 22:49:49,100.31296570462277
2023-11-06 22:49:51,100.3129371206744
2023-11-06 22:49:52,100.3129371206744
2023-11-06 22:49:55,100.3129085367342
2023-11-06 22:49:57,100.3129085367342
2023-11-06 22:49:59,100.31287995280212
2023-11-06 22:50:00,100.31287995280212
2023-11-06 22:50:05,100.31285136887819
2023-11-06 22:50:07,100.31285136887819
2023-11-06 22:50:09,100.3128227849624
2023-11-06 22:50:10,100.3128227849624
2023-11-06 22:51:42,100.39091402061203
2023-11-06 22:51:57,100.39091402061203
2023-11-06 22:52:21,100.39088543624048
2023-11-06 22:52:25,100.39088543624048
2023-11-06 22:52:26,100.39085685187707
2023-11-06 22:52:27,100.39082826752181
2023-11-06 22:52:30,100.39082826752181
2023-11-06 22:52:56,100.39108552664591
2023-11-06 22:52:58,100.39108552664591
2023-11-06 22:52:59,100.39105694230692
2023-11-06 22:53:01,100.39102835797607
2023-11-06 22:53:03,100.39102835797607
2023-11-06 22:53:04,100.39099977365335
2023-11-06 22:53:05,100.39099977365335
2023-11-06 22:53:08,100.39097118933877
2023-11-06 22:53:10,100.39097118933877
2023-11-06 22:53:12,100.39094260503234
2023-11-06 22:53:13,100.39094260503234
2023-11-06 22:53:14,100.39091402073403
2023-11-06 22:53:16,100.39091402073403
2023-11-06 22:53:17,100.39088543644387
2023-11-06 22:53:19,100.39088543644387
2023-11-06 22:53:20,100.39085685216185
2023-11-06 22:53:22,100.39085685216185
2023-11-06 22:53:26,100.39082826788797
2023-11-06 22:53:27,100.39082826788797
2023-11-06 22:53:45,100.39079968363039
2023-11-06 22:53:46,100.39079968363039
2023-11-06 22:53:48,100.39077109938094
2023-11-06 22:53:51,100.39077109938094
2023-11-06 22:53:54,100.39074251513964
2023-11-06 22:53:56,100.39074251513964
2023-11-06 22:53:57,100.39071393090647
2023-11-06 22:53:58,100.39071393090647
2023-11-06 22:53:59,100.39068534668145
2023-11-06 22:54:00,100.39068534668145
2023-11-06 22:54:02,100.39065676246457
2023-11-06 22:55:30,100.39065676246457
2023-11-06 22:55:31,100.39062816196083
2023-11-06 22:55:35,100.39062816196083
2023-11-06 22:55:41,100.39059956146524
2023-11-06 22:55:43,100.39059956146524
2023-11-06 22:55:44,100.3905709609778
2023-11-06 22:55:45,100.39057096097781
2023-11-06 22:55:58,100.39057096097781
2023-11-06 22:55:59,100.39057096097783
2023-11-06 22:56:00,100.39054236050669
2023-11-06 22:56:27,100.39054236050669
2023-11-06 22:56:31,100.3905137598726
2023-11-06 22:56:35,100.3905137598726
2023-11-06 22:56:37,100.39048515924667
2023-11-06 22:56:38,100.39048515924667
2023-11-06 22:56:39,100.39045655862887
2023-11-06 22:56:41,100.39045655862887
2023-11-06 22:56:43,100.39042795801923
2023-11-06 22:56:44,100.39042795801923
2023-11-06 22:56:45,100.39039935741773
2023-11-06 22:56:49,100.39039935741773
2023-11-06 22:56:51,100.39037075682438
2023-11-06 22:56:52,100.39037075682438
2023-11-06 22:56:54,100.39034215623919
2023-11-06 22:56:55,100.39034215623919
2023-11-06 22:56:57,100.39031355566213
2023-11-06 22:56:58,100.39031355566213
2023-11-06 22:57:26,100.39074253437589
2023-11-06 22:57:28,100.39074253437589
2023-11-06 22:57:29,100.39071393580312
2023-11-06 22:57:30,100.39071393580312
2023-11-06 22:57:31,100.3906853372385
2023-11-06 22:57:32,100.3906853372385
2023-11-06 22:58:50,100.4249464078963
2023-11-06 22:58:51,100.4249464078963
2023-11-06 22:58:52,100.42491780934796
2023-11-06 22:58:53,100.42491780934796
2023-11-06 22:59:18,100.42488921313681
2023-11-06 22:59:46,100.42488921313681
2023-11-06 22:59:49,100.42486061488167
2023-11-06 22:59:50,100.42486061488167
2023-11-06 22:59:51,100.42483201663467
2023-11-06 22:59:52,100.42483201663467
2023-11-06 22:59:56,100.42480341839583
2023-11-06 22:59:57,100.42480341839583
2023-11-06 22:59:58,100.42477482016514
2023-11-06 22:59:59,100.42477482016515
2023-11-06 23:00:00,100.4247462219426
2023-11-06 23:00:01,100.4247462219426
2023-11-06 23:00:04,100.42471762372818
2023-11-06 23:00:07,100.42471762372818
2023-11-06 23:00:08,100.42468902552193
2023-11-06 23:00:09,100.42468902552193
2023-11-06 23:00:10,100.42466042732381
2023-11-06 23:00:12,100.4246604273238
2023-11-06 23:00:18,100.42463182913383
2023-11-06 23:00:19,100.42463182913383
2023-11-06 23:00:21,100.424603230952
2023-11-06 23:00:22,100.424603230952
2023-11-06 23:00:23,100.42457463277832
2023-11-06 23:00:24,100.42457463277832
2023-11-06 23:00:25,100.42454603461277
2023-11-06 23:00:26,100.42454603461277
2023-11-06 23:00:51,100.42483200030708
2023-11-06 23:00:57,100.42483200030708
2023-11-06 23:00:58,100.42480340373764
2023-11-06 23:00:59,100.42480340373764
2023-11-06 23:01:00,100.42477480717635
2023-11-06 23:01:01,100.42477480717635
2023-11-06 23:01:06,100.4247462106232
2023-11-06 23:01:07,100.4247462106232
2023-11-06 23:01:08,100.42471761407819
2023-11-06 23:01:38,100.42471761407819
2023-11-06 23:01:59,100.41965609479514
2023-11-06 23:03:17,100.41965609479514
2023-11-06 23:03:41,100.41965609479514
2023-11-06 23:03:42,100.41965609479514
2023-11-06 23:03:43,100.4196274810734
2023-11-06 23:03:44,100.41962748107342
2023-11-06 23:03:45,100.41959886735984
2023-11-06 23:03:47,100.41959886735984
2023-11-06 23:03:48,100.41957025365441
2023-11-06 23:03:49,100.41957025365441
2023-11-06 23:03:50,100.41954163995715
2023-11-06 23:03:51,100.41954163995715
2023-11-06 23:04:15,100.43121602511452
2023-11-06 23:04:24,100.43121602511452
2023-11-06 23:04:30,100.43118741142541
2023-11-06 23:04:31,100.43118741142541
2023-11-06 23:04:32,100.41547850057896
2023-11-06 23:05:36,100.41547850057896
2023-11-06 23:05:57,100.42656118501513
2023-11-06 23:06:09,100.42656118501513
2023-11-06 23:06:22,100.40631446027554
2023-11-06 23:06:46,100.40631446027554
2023-11-06 23:07:15,100.42782515003398
2023-11-06 23:07:40,100.42782515003398
2023-11-06 23:08:12,100.42791107439912
2023-11-06 23:08:26,100.42791107439912
2023-11-06 23:08:57,100.43154779450111
2023-11-06 23:08:58,100.43154779450111
2023-11-06 23:09:08,100.44165593632836
2023-11-06 23:09:38,100.44165593632836
2023-11-06 23:09:39,100.44162729786308
2023-11-06 23:09:40,100.44162729786306
2023-11-06 23:09:42,100.4332077739193
2023-11-06 23:10:07,100.4332077739193
2023-11-06 23:10:08,100.4331791360011
2023-11-06 23:10:09,100.4331791360011
2023-11-06 23:10:10,100.43315049809105
2023-11-06 23:10:11,100.43315049809105
2023-11-06 23:10:13,100.43312186018919
2023-11-06 23:10:14,100.43309322229548
2023-11-06 23:10:15,100.43309322229548
2023-11-06 23:10:16,100.43306458440993
2023-11-06 23:10:17,100.43306458440993
2023-11-06 23:10:19,100.43303594653256
2023-11-06 23:10:20,100.43303594653256
2023-11-06 23:10:22,100.43300730866333
2023-11-06 23:10:24,100.43300730866333
2023-11-06 23:10:25,100.43297867080229
2023-11-06 23:10:27,100.43297867080229
2023-11-06 23:11:06,100.4253612843042
2023-11-06 23:11:42,100.4253612843042
2023-11-06 23:11:43,100.42533264678606
2023-11-06 23:11:49,100.42533264678606
2023-11-06 23:11:54,100.42530400927609
2023-11-06 23:11:55,100.42530400927609
2023-11-06 23:11:57,100.42527537177428
2023-11-06 23:12:16,100.42527537177428
2023-11-06 23:12:39,100.38306434411996
2023-11-06 23:13:16,100.38306434411996
2023-11-06 23:13:23,100.37300799068545
2023-11-06 23:14:16,100.37300799068545
2023-11-06 23:14:36,100.35297327508191
2023-11-06 23:15:21,100.35297327508191
2023-11-06 23:15:25,100.33929593020241
2023-11-06 23:15:37,100.33929593020241
2023-11-06 23:16:03,100.33929593020241
2023-11-06 23:16:44,100.33929593020241
2023-11-06 23:17:08,100.34270952026993
2023-11-06 23:17:32,100.34270952026993
2023-11-06 23:17:40,100.33235272257163
2023-11-06 23:18:22,100.33235272257163
2023-11-06 23:18:39,100.3323240280481
2023-11-06 23:19:34,100.3323240280481
2023-11-06 23:19:50,100.32270777641
2023-11-06 23:20:01,100.32270777641
2023-11-06 23:20:24,100.34934368319367
2023-11-06 23:20:53,100.34934368319367
2023-11-06 23:21:15,100.35844477908985
2023-11-06 23:21:36,100.35844477908985
2023-11-06 23:22:34,100.41919882275678
2023-11-06 23:22:57,100.41919882275678
2023-11-06 23:24:07,100.44271571535717
2023-11-06 23:24:49,100.44271571535717
2023-11-06 23:24:51,100.44268700052126
2023-11-06 23:24:52,100.44268700052126
2023-11-06 23:24:54,100.44265828569357
2023-11-06 23:24:55,100.44265828569357
2023-11-06 23:24:59,100.44262957087408
2023-11-06 23:25:01,100.44262957087408
2023-11-06 23:25:02,100.42950690211497
2023-11-06 23:25:40,100.42950690211497
2023-11-06 23:25:41,100.42947817910762
2023-11-06 23:25:43,100.42947817910762
2023-11-06 23:25:44,100.42944945610847
2023-11-06 23:25:47,100.42944945610847
2023-11-06 23:25:49,100.42942073311754
2023-11-06 23:25:50,100.42942073311754
2023-11-06 23:26:00,100.42939201013483
2023-11-06 23:26:10,100.42939201013483
2023-11-06 23:26:11,100.42939201013483
2023-11-06 23:26:18,100.42939201013483
2023-11-06 23:26:58,100.45825788950691
2023-11-06 23:26:59,100.45825788950691
2023-11-06 23:27:00,100.45822916724708
2023-11-06 23:27:01,100.45822916724708
2023-11-06 23:27:03,100.45820044499547
2023-11-06 23:27:04,100.45820044499547
2023-11-06 23:27:05,100.45817172275207
2023-11-06 23:27:06,100.45817172275207
2023-11-06 23:27:07,100.45814300051688
2023-11-06 23:27:08,100.45814300051688
2023-11-06 23:27:11,100.45811427828991
2023-11-06 23:27:12,100.4581142782899
2023-11-06 23:27:15,100.45808555607114
2023-11-06 23:27:47,100.45808555607114
2023-11-06 23:27:55,100.45673544425944
2023-11-06 23:28:48,100.45673544425944
2023-11-06 23:30:03,100.48133176916534
2023-11-06 23:30:28,100.48133176916534
2023-11-06 23:30:56,100.49233690051926
2023-11-06 23:31:12,100.49233690051926
2023-11-06 23:32:41,100.54124221008684
2023-11-06 23:33:08,100.54124221008684
2023-11-06 23:33:10,100.54121347510157
2023-11-06 23:33:11,100.54121347510157
2023-11-06 23:33:17,100.5411847401245
2023-11-06 23:33:18,100.5411847401245
2023-11-06 23:33:20,100.54115600515567
2023-11-06 23:34:26,100.54115600515567
2023-11-06 23:34:27,100.54112725937506
2023-11-06 23:34:30,100.54112725937506
2023-11-06 23:34:33,100.54109851360266
2023-11-06 23:34:35,100.54109851360266
2023-11-06 23:34:36,100.5410697678385
2023-11-06 23:34:40,100.5410697678385
2023-11-06 23:35:32,100.54236317302012
2023-11-06 23:35:56,100.54236317302012
2023-11-06 23:35:57,100.54233443069099
2023-11-06 23:35:58,100.54233443069099
2023-11-06 23:35:59,100.54230568837006
2023-11-06 23:36:00,100.54230568837006
2023-11-06 23:36:05,100.54227694605737
2023-11-06 23:36:06,100.54227694605737
2023-11-06 23:36:36,100.55489481773402
2023-11-06 23:36:37,100.55489481773402
2023-11-06 23:36:38,100.55486607543776
2023-11-06 23:36:40,100.55486607543776
2023-11-06 23:36:42,100.55483733314969
2023-11-06 23:36:43,100.5548373331497
2023-11-06 23:36:44,100.55480859086985
2023-11-06 23:36:45,100.55480859086985
2023-11-06 23:36:57,100.55480859086985
2023-11-06 23:36:58,100.55480859086985
2023-11-06 23:37:00,100.55477984860643
2023-11-06 23:37:01,100.55477984860643
2023-11-06 23:37:02,100.55475110635122
2023-11-06 23:37:04,100.55475110635122
2023-11-06 23:37:07,100.55472236410422
2023-11-06 23:37:09,100.55472236410422
2023-11-06 23:37:10,100.55469362186544
2023-11-06 23:37:12,100.55469362186544
2023-11-06 23:37:14,100.55466487963487
2023-11-06 23:37:15,100.55466487963487
2023-11-06 23:37:16,100.55463613741252
2023-11-06 23:37:18,100.55463613741252
2023-11-06 23:37:55,100.55860256296259
2023-11-06 23:38:35,100.55860256296259
2023-11-06 23:39:03,100.56573082358632
2023-11-06 23:39:14,100.56573082358632
2023-11-06 23:39:53,100.58840804818396
2023-11-06 23:39:55,100.58840804818396
2023-11-06 23:39:59,100.58837930646264
2023-11-06 23:40:01,100.58837930646264
2023-11-06 23:40:49,100.66557954785725
2023-11-06 23:41:04,100.66557954785725
2023-11-06 23:41:26,100.66319422199425
2023-11-06 23:42:05,100.66319422199425
2023-11-06 23:43:10,100.68725203193328
2023-11-06 23:43:35,100.68725203193328
2023-11-06 23:43:55,100.68725203193328
2023-11-06 23:43:57,100.68725203193328
2023-11-06 23:43:58,100.68722328603492
2023-11-06 23:43:59,100.68722328603492
2023-11-06 23:44:00,100.68719454014477
2023-11-06 23:44:01,100.68719454014476
2023-11-06 23:44:03,100.68716579426282
2023-11-06 23:44:04,100.68716579426282
2023-11-06 23:44:08,100.68713704838909
2023-11-06 23:44:09,100.68713704838909
2023-11-06 23:44:12,100.68710830252357
2023-11-06 23:44:15,100.68710830252357
2023-11-06 23:44:19,100.68707955666625
2023-11-06 23:44:22,100.68707955666625
2023-11-06 23:44:23,100.68705081081714
2023-11-06 23:44:24,100.68705081081714
2023-11-06 23:44:25,100.68702206497623
2023-11-06 23:44:26,100.68702206497623
2023-11-06 23:44:28,100.68699331914354
2023-11-06 23:44:33,100.68699331914354
2023-11-06 23:44:38,100.68696457331905
2023-11-06 23:44:39,100.68696457331903
2023-11-06 23:44:40,100.68693582750275
2023-11-06 23:44:43,100.68693582750275
2023-11-06 23:44:44,100.68342883891808
2023-11-06 23:45:18,100.68342883891808
2023-11-06 23:45:30,100.68342883891808
2023-11-06 23:45:37,100.68342883891808
2023-11-06 23:45:39,100.6834000839972
2023-11-06 23:46:31,100.6834000839972
2023-11-06 23:46:32,100.68196189065324
2023-11-06 23:47:26,100.68196189065324
2023-11-06 23:47:27,100.68193312330993
2023-11-06 23:47:52,100.68193312330993
2023-11-06 23:48:01,100.68017804657944
2023-11-06 23:48:25,100.68017804657944
2023-11-06 23:48:26,100.68014927483799
2023-11-06 23:48:29,100.68014927483799
2023-11-06 23:48:31,100.68012050310475
2023-11-06 23:48:32,100.68012050310475
2023-11-06 23:48:59,100.68012050310475
2023-11-06 23:49:00,100.68012050310475
2023-11-06 23:49:02,100.68009173298297
2023-11-06 23:49:03,100.68009173298297
2023-11-06 23:49:05,100.68006296286941
2023-11-06 23:49:06,100.68006296286941
2023-11-06 23:49:07,100.67640915949237
2023-11-06 23:49:39,100.67640915949237
2023-11-06 23:52:03,100.71786897835163
2023-11-06 23:52:25,100.71786897835163
2023-11-06 23:53:00,100.72500405430038
2023-11-06 23:53:01,100.72500405430038
2023-11-06 23:53:02,100.72497528384106
2023-11-06 23:53:03,100.72497528384106
2023-11-06 23:53:05,100.72494651338995
2023-11-06 23:53:07,100.72494651338995
2023-11-06 23:53:11,100.72491774294706
2023-11-06 23:53:12,100.72491774294706
2023-11-06 23:53:48,100.72946347162394
2023-11-06 23:53:49,100.72946347162394
2023-11-06 23:53:51,100.72943470119749
2023-11-06 23:53:52,100.72943470119749
2023-11-06 23:53:55,100.72940593077925
2023-11-06 23:53:56,100.72940593077925
2023-11-06 23:54:23,100.7293771644938
2023-11-06 23:54:26,100.7293771644938
2023-11-06 23:54:27,100.72934839821656
2023-11-06 23:54:33,100.72934839821656
2023-11-06 23:54:34,100.72931963194753
2023-11-06 23:54:36,100.72931963194753
2023-11-06 23:54:38,100.72929086568672
2023-11-06 23:54:41,100.72929086568674
2023-11-06 23:55:35,100.75141211393203
2023-11-06 23:56:09,100.75138334628312
2023-11-06 23:56:14,100.75138334628313
2023-11-06 23:57:20,100.76639933013733
2023-11-06 23:57:21,100.76639933013733
2023-11-06 23:57:23,100.76637056389293
2023-11-06 23:57:25,100.76637056389293
2023-11-06 23:57:26,100.76634179765675
2023-11-06 23:57:29,100.76634179765675
2023-11-06 23:57:30,100.76631303142878
2023-11-06 23:57:31,100.76631303142878
2023-11-06 23:57:32,100.76628426520904
2023-11-06 23:57:34,100.76628426520904
2023-11-06 23:57:35,100.7662554989975
2023-11-06 23:57:39,100.7662554989975
2023-11-06 23:57:40,100.76622673279418
2023-11-06 23:57:41,100.76622673279418
2023-11-06 23:57:42,100.76619796659907
2023-11-06 23:57:45,100.76619796659907
2023-11-06 23:57:48,100.76616920041216
2023-11-06 23:57:49,100.76616920041216
2023-11-06 23:57:51,100.76614043423348
2023-11-06 23:58:24,100.76614043423348
2023-11-06 23:59:09,100.77028340262898
2023-11-06 23:59:11,100.77028340262898
2023-11-06 23:59:13,100.77025463202332
2023-11-06 23:59:14,100.77025463202332
2023-11-06 23:59:18,100.77022586142589
2023-11-06 23:59:20,100.77022586142589
2023-11-06 23:59:21,100.77019709083666
2023-11-06 23:59:23,100.77019709083666
2023-11-07 00:00:58,100.84767626547224
2023-11-07 00:01:05,100.84767626547224
2023-11-07 00:01:07,100.84764749489123
2023-11-07 00:01:09,100.84764749489123
2023-11-07 00:01:10,100.84761872431844
